[2024-10-15 04:38:19] [class-ss-archive-creation-job.php:83] Starting a job; no job is presently running
[2024-10-15 04:38:19] [class-ss-archive-creation-job.php:84] Here's our task list: setup, fetch_urls, generate_404, create_zip_archive, wrapup
[2024-10-15 04:38:19] [class-ss-archive-creation-job.php:102] Pushing first task to queue: setup
[2024-10-15 04:39:37] [class-ss-archive-creation-job.php:136] Current task: setup
[2024-10-15 04:39:37] [class-ss-archive-creation-job.php:153] Performing task: setup
[2024-10-15 04:39:37] [class-ss-task.php:44] Status message: [setup] Setting up
[2024-10-15 04:39:37] [class-ss-setup-task.php:33] Creating archive directory: G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099\
[2024-10-15 04:39:38] [class-ss-setup-task.php:72] Adding origin URL to queue: http://portfolio/
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df232940e3-D0XnE0.tmp
[2024-10-15 04:40:18] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.css?simply_static_page=14
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.css?simply_static_page=14
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:103] Filesize: 432 bytes
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df232940e3-D0XnE0.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.css
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:18] [class-ss-page.php:119] Checking Content Identical:6a14bf51bdef2c131a5dc121d33496c9d00eca72===. Value: FALSE
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css
[2024-10-15 04:40:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:36; Total: 573
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df232a6b62-2kiG1w.tmp
[2024-10-15 04:40:18] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css?simply_static_page=15
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css?simply_static_page=15
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:103] Filesize: 335 bytes
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df232a6b62-2kiG1w.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInRight.min.css
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:18] [class-ss-page.php:119] Checking Content Identical:22f2ab09998feeef3d87b9566e6ddf307f186b64===. Value: FALSE
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.css
[2024-10-15 04:40:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:35; Total: 573
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df232bf10e-E5kTrI.tmp
[2024-10-15 04:40:18] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.css?simply_static_page=16
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.css?simply_static_page=16
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:103] Filesize: 439 bytes
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df232bf10e-E5kTrI.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.css
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:18] [class-ss-page.php:119] Checking Content Identical:835cc1609de265bf950355284b5a32e2f4e8859a===. Value: FALSE
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min.css
[2024-10-15 04:40:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:34; Total: 573
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df232d0771-0RymLS.tmp
[2024-10-15 04:40:18] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min.css?simply_static_page=17
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min.css?simply_static_page=17
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:103] Filesize: 340 bytes
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min.css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df232d0771-0RymLS.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/bounceInUp.min.css
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:18] [class-ss-page.php:119] Checking Content Identical:323777872fb2502ad14b40221f1e1941cebdc96c===. Value: FALSE
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.css
[2024-10-15 04:40:18] [class-ss-task.php:58] [PAGES STATUS] Remaining:33; Total: 573
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df232e2ba8-DbYuho.tmp
[2024-10-15 04:40:18] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.css?simply_static_page=18
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.css?simply_static_page=18
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:103] Filesize: 648 bytes
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.css
[2024-10-15 04:40:18] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df232e2ba8-DbYuho.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.css
[2024-10-15 04:40:18] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:19] [class-ss-page.php:119] Checking Content Identical:04dda2823f453543d933e765b01bd0bcf5676ed2===. Value: FALSE
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.min.css
[2024-10-15 04:40:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:32; Total: 573
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df23307894-plu3lU.tmp
[2024-10-15 04:40:19] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.min.css?simply_static_page=19
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.min.css?simply_static_page=19
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:103] Filesize: 567 bytes
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.min.css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df23307894-plu3lU.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bob.min.css
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:19] [class-ss-page.php:119] Checking Content Identical:7cd0ece16533b21ac350234819ab2f887eed0776===. Value: FALSE
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.css
[2024-10-15 04:40:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:31; Total: 573
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df233156be-2dwpr6.tmp
[2024-10-15 04:40:19] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.css?simply_static_page=20
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.css?simply_static_page=20
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:103] Filesize: 273 bytes
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df233156be-2dwpr6.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.css
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:19] [class-ss-page.php:119] Checking Content Identical:8b322284b9107df2b2155203bf05a1db54ab8246===. Value: FALSE
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.min.css
[2024-10-15 04:40:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:30; Total: 573
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df2332886e-OTh9Zm.tmp
[2024-10-15 04:40:19] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.min.css?simply_static_page=21
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.min.css?simply_static_page=21
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:103] Filesize: 250 bytes
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.min.css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df2332886e-OTh9Zm.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-in.min.css
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:19] [class-ss-page.php:119] Checking Content Identical:5cc0a8273b011cf7d3b6597dd6203167c6ec67b2===. Value: FALSE
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.css
[2024-10-15 04:40:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:29; Total: 573
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df23337635-IRuNtj.tmp
[2024-10-15 04:40:19] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.css?simply_static_page=22
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.css?simply_static_page=22
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:103] Filesize: 277 bytes
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df23337635-IRuNtj.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.css
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:152] Extracting URLs and replacing URLs in the static file
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:159] Adding 0 URLs to the queue
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:170] We're saving this URL; keeping the static file
[2024-10-15 04:40:19] [class-ss-page.php:119] Checking Content Identical:e31952fa57c6198bddcfd20384a61fd379e7b487===. Value: FALSE
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:72] URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.min.css
[2024-10-15 04:40:19] [class-ss-task.php:58] [PAGES STATUS] Remaining:28; Total: 573
[2024-10-15 04:40:19] [class-ss-fetch-urls-task.php:83] URL is not being excluded
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:94] Fetching URL and saving it to: C:\Windows\TEMP/670df23349bb6-GoZhNq.tmp
[2024-10-15 04:40:19] [class-ss-page-handler.php:38] URL Prepared:http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.min.css?simply_static_page=23
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:251] Fetching URL: http://portfolio/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.min.css?simply_static_page=23
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:103] Filesize: 253 bytes
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:119] http_status_code: 200 | content_type: text/css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:233] New filename for static page: /wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.min.css
[2024-10-15 04:40:19] [class-ss-url-fetcher.php:143] Renaming temp file from C:\Windows\TEMP/670df23349bb6-GoZhNq.tmp to G:\AZ Website New/wp-content/uploads\simply-static\temp-files/simply-static-1-1728967099/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-bounce-out.min.css
